"","X","Var1","Var2","id_1","id_2","name_1","name_2","Species_1","Species_2","dyad_id","overlap","year","Month","YearMon","season","label","monthly_spi","threemonth_spi","sixmonth_spi","prevyear_spi","twoyearlag_spi","prcp_monthly","prcp_threemonth","prcp_sixmonth","prcp_twoyear","prcp_annual","dyad_species","Month_categorical","Year_categorical","average_rainfall","overlap_binary","threeseason","fourseason","Month_factor"
"708",744,"Charles","Xerxes2","Charles","Xerxes","Leopard 2","Dog 28","Leopard","Dog","Charles-Xerxes",0,2016,3,"2016-03","Wet","2016 Wet 4",1.34,0.44,-0.04,0.08,-0.29,188.38,351.18,446.13,853.58,494.08,"Dog-Leopard","Mar",2016,94.0271428571429,0,"Wet","Cold Wet",3
"709",745,"Goose3","Hector","Goose","Hector","Leopard 3","Lion 6","Leopard","Lion","Goose-Hector",0,2016,3,"2016-03","Wet","2016 Wet 4",1.34,0.44,-0.04,0.08,-0.29,188.38,351.18,446.13,853.58,494.08,"Leopard-Lion","Mar",2016,94.0271428571429,0,"Wet","Cold Wet",3
"710",746,"Goose3","SaF03_3","Goose","SaF03","Leopard 3","Lion 10","Leopard","Lion","Goose-SaF03",0,2016,3,"2016-03","Wet","2016 Wet 4",1.34,0.44,-0.04,0.08,-0.29,188.38,351.18,446.13,853.58,494.08,"Leopard-Lion","Mar",2016,94.0271428571429,0,"Wet","Cold Wet",3
"711",747,"Goose3","Pride","Goose","Pride","Leopard 3","Lion 9","Leopard","Lion","Goose-Pride",0,2016,3,"2016-03","Wet","2016 Wet 4",1.34,0.44,-0.04,0.08,-0.29,188.38,351.18,446.13,853.58,494.08,"Leopard-Lion","Mar",2016,94.0271428571429,0,"Wet","Cold Wet",3
"712",748,"Goose3","SaF08_3","Goose","SaF08","Leopard 3","Lion 13","Leopard","Lion","Goose-SaF08",0,2016,3,"2016-03","Wet","2016 Wet 4",1.34,0.44,-0.04,0.08,-0.29,188.38,351.18,446.13,853.58,494.08,"Leopard-Lion","Mar",2016,94.0271428571429,0,"Wet","Cold Wet",3
"713",749,"Goose3","Xerxes2","Goose","Xerxes","Leopard 3","Dog 28","Leopard","Dog","Goose-Xerxes",0.1669239366634,2016,3,"2016-03","Wet","2016 Wet 4",1.34,0.44,-0.04,0.08,-0.29,188.38,351.18,446.13,853.58,494.08,"Dog-Leopard","Mar",2016,94.0271428571429,1,"Wet","Cold Wet",3
"714",751,"Hector","Xerxes2","Hector","Xerxes","Lion 6","Dog 28","Lion","Dog","Hector-Xerxes",0,2016,3,"2016-03","Wet","2016 Wet 4",1.34,0.44,-0.04,0.08,-0.29,188.38,351.18,446.13,853.58,494.08,"Dog-Lion","Mar",2016,94.0271428571429,0,"Wet","Cold Wet",3
"715",752,"Hector","Qamar3","Hector","Qamar","Lion 6","Cheetah 5","Lion","Cheetah","Hector-Qamar",0,2016,3,"2016-03","Wet","2016 Wet 4",1.34,0.44,-0.04,0.08,-0.29,188.38,351.18,446.13,853.58,494.08,"Cheetah-Lion","Mar",2016,94.0271428571429,0,"Wet","Cold Wet",3
"716",753,"Pride","Qamar3","Pride","Qamar","Lion 9","Cheetah 5","Lion","Cheetah","Pride-Qamar",0,2016,3,"2016-03","Wet","2016 Wet 4",1.34,0.44,-0.04,0.08,-0.29,188.38,351.18,446.13,853.58,494.08,"Cheetah-Lion","Mar",2016,94.0271428571429,0,"Wet","Cold Wet",3
"717",754,"Pride","Xerxes2","Pride","Xerxes","Lion 9","Dog 28","Lion","Dog","Pride-Xerxes",0,2016,3,"2016-03","Wet","2016 Wet 4",1.34,0.44,-0.04,0.08,-0.29,188.38,351.18,446.13,853.58,494.08,"Dog-Lion","Mar",2016,94.0271428571429,0,"Wet","Cold Wet",3
"718",755,"Qamar3","SaF03_3","Qamar","SaF03","Cheetah 5","Lion 10","Cheetah","Lion","Qamar-SaF03",0,2016,3,"2016-03","Wet","2016 Wet 4",1.34,0.44,-0.04,0.08,-0.29,188.38,351.18,446.13,853.58,494.08,"Cheetah-Lion","Mar",2016,94.0271428571429,0,"Wet","Cold Wet",3
"719",756,"Qamar3","Xerxes2","Qamar","Xerxes","Cheetah 5","Dog 28","Cheetah","Dog","Qamar-Xerxes",0,2016,3,"2016-03","Wet","2016 Wet 4",1.34,0.44,-0.04,0.08,-0.29,188.38,351.18,446.13,853.58,494.08,"Cheetah-Dog","Mar",2016,94.0271428571429,0,"Wet","Cold Wet",3
"720",757,"Qamar3","SaF08_3","Qamar","SaF08","Cheetah 5","Lion 13","Cheetah","Lion","Qamar-SaF08",0,2016,3,"2016-03","Wet","2016 Wet 4",1.34,0.44,-0.04,0.08,-0.29,188.38,351.18,446.13,853.58,494.08,"Cheetah-Lion","Mar",2016,94.0271428571429,0,"Wet","Cold Wet",3
"721",758,"SaF03_3","Xerxes2","SaF03","Xerxes","Lion 10","Dog 28","Lion","Dog","SaF03-Xerxes",0.0390859170248901,2016,3,"2016-03","Wet","2016 Wet 4",1.34,0.44,-0.04,0.08,-0.29,188.38,351.18,446.13,853.58,494.08,"Dog-Lion","Mar",2016,94.0271428571429,1,"Wet","Cold Wet",3
"722",759,"SaF08_3","Xerxes2","SaF08","Xerxes","Lion 13","Dog 28","Lion","Dog","SaF08-Xerxes",0,2016,3,"2016-03","Wet","2016 Wet 4",1.34,0.44,-0.04,0.08,-0.29,188.38,351.18,446.13,853.58,494.08,"Dog-Lion","Mar",2016,94.0271428571429,0,"Wet","Cold Wet",3
"723",760,"Buzz","Charles","Buzz","Charles","Lion 1","Leopard 2","Lion","Leopard","Buzz-Charles",0,2016,4,"2016-04","Wet","2016 Wet 5",0.96,0.74,0.1,0.03,0.08,42.05,280.18,486.18,884.63,488.93,"Leopard-Lion","Apr",2016,30.75,0,"Cold Dry","Cold Wet",4
"724",761,"Buzz","Qamar3","Buzz","Qamar","Lion 1","Cheetah 5","Lion","Cheetah","Buzz-Qamar",0,2016,4,"2016-04","Wet","2016 Wet 5",0.96,0.74,0.1,0.03,0.08,42.05,280.18,486.18,884.63,488.93,"Cheetah-Lion","Apr",2016,30.75,0,"Cold Dry","Cold Wet",4
"725",762,"Charles","Pride","Charles","Pride","Leopard 2","Lion 9","Leopard","Lion","Charles-Pride",0,2016,4,"2016-04","Wet","2016 Wet 5",0.96,0.74,0.1,0.03,0.08,42.05,280.18,486.18,884.63,488.93,"Leopard-Lion","Apr",2016,30.75,0,"Cold Dry","Cold Wet",4
"726",764,"Charles","SaF08_3","Charles","SaF08","Leopard 2","Lion 13","Leopard","Lion","Charles-SaF08",0,2016,4,"2016-04","Wet","2016 Wet 5",0.96,0.74,0.1,0.03,0.08,42.05,280.18,486.18,884.63,488.93,"Leopard-Lion","Apr",2016,30.75,0,"Cold Dry","Cold Wet",4
"727",765,"Pride","Qamar3","Pride","Qamar","Lion 9","Cheetah 5","Lion","Cheetah","Pride-Qamar",0,2016,4,"2016-04","Wet","2016 Wet 5",0.96,0.74,0.1,0.03,0.08,42.05,280.18,486.18,884.63,488.93,"Cheetah-Lion","Apr",2016,30.75,0,"Cold Dry","Cold Wet",4
"728",766,"Qamar3","SaF08_3","Qamar","SaF08","Cheetah 5","Lion 13","Cheetah","Lion","Qamar-SaF08",0.054725396129159,2016,4,"2016-04","Wet","2016 Wet 5",0.96,0.74,0.1,0.03,0.08,42.05,280.18,486.18,884.63,488.93,"Cheetah-Lion","Apr",2016,30.75,1,"Cold Dry","Cold Wet",4
"729",767,"Buzz","Fiji","Buzz","Fiji","Lion 1","Dog 12","Lion","Dog","Buzz-Fiji",0,2016,6,"2016-06","Dry","2016 Dry 1",1.17,0.79,0.48,0.03,0.03,0,42.05,393.23,884.63,488.93,"Dog-Lion","Jun",2016,6.53571428571429,0,"Cold Dry","Cold Dry",6
"730",768,"Chloe3","Fiji","Chloe","Fiji","Lion 3","Dog 12","Lion","Dog","Chloe-Fiji",0,2016,9,"2016-09","Dry","2016 Dry 1",0.91,0.91,0.75,0.03,0.03,0,-4.2632564145606e-14,42.05,884.63,488.18,"Dog-Lion","Sep",2016,0.625,0,"Hot Dry","Hot Dry",9
"731",769,"Fiji","Pride","Fiji","Pride","Dog 12","Lion 9","Dog","Lion","Fiji-Pride",0.0174818280939979,2016,8,"2016-08","Dry","2016 Dry 1",0,1.17,1.3,0.03,0.03,0,-4.2632564145606e-14,230.43,884.63,488.93,"Dog-Lion","Aug",2016,0,1,"Hot Dry","Cold Dry",8
"732",770,"Fiji","SaF08_3","Fiji","SaF08","Dog 12","Lion 13","Dog","Lion","Fiji-SaF08",0,2016,8,"2016-08","Dry","2016 Dry 1",0,1.17,1.3,0.03,0.03,0,-4.2632564145606e-14,230.43,884.63,488.93,"Dog-Lion","Aug",2016,0,0,"Hot Dry","Cold Dry",8
"733",771,"Fiji","SaF03_4","Fiji","SaF03","Dog 12","Lion 10","Dog","Lion","Fiji-SaF03",0,2016,8,"2016-08","Dry","2016 Dry 1",0,1.17,1.3,0.03,0.03,0,-4.2632564145606e-14,230.43,884.63,488.93,"Dog-Lion","Aug",2016,0,0,"Hot Dry","Cold Dry",8
"734",772,"Buzz","Fiji","Buzz","Fiji","Lion 1","Dog 12","Lion","Dog","Buzz-Fiji",0,2016,7,"2016-07","Dry","2016 Dry 2",0,0.7,0.71,0.03,0.03,0,-4.2632564145606e-14,280.18,884.63,488.93,"Dog-Lion","Jul",2016,0,0,"Cold Dry","Cold Dry",7
"735",773,"Fiji","Pride","Fiji","Pride","Dog 12","Lion 9","Dog","Lion","Fiji-Pride",0,2016,9,"2016-09","Dry","2016 Dry 2",0.91,0.91,0.75,0.03,0.03,0,-4.2632564145606e-14,42.05,884.63,488.18,"Dog-Lion","Sep",2016,0.625,0,"Hot Dry","Hot Dry",9
"736",774,"Fiji","SaF03_4","Fiji","SaF03","Dog 12","Lion 10","Dog","Lion","Fiji-SaF03",0,2016,9,"2016-09","Dry","2016 Dry 2",0.91,0.91,0.75,0.03,0.03,0,-4.2632564145606e-14,42.05,884.63,488.18,"Dog-Lion","Sep",2016,0.625,0,"Hot Dry","Hot Dry",9
"737",775,"Fiji","SaF08_3","Fiji","SaF08","Dog 12","Lion 13","Dog","Lion","Fiji-SaF08",0,2016,9,"2016-09","Dry","2016 Dry 2",0.91,0.91,0.75,0.03,0.03,0,-4.2632564145606e-14,42.05,884.63,488.18,"Dog-Lion","Sep",2016,0.625,0,"Hot Dry","Hot Dry",9
"738",776,"Buzz","Fiji","Buzz","Fiji","Lion 1","Dog 12","Lion","Dog","Buzz-Fiji",0,2016,8,"2016-08","Dry","2016 Dry 3",0,1.17,1.3,0.03,0.03,0,-4.2632564145606e-14,230.43,884.63,488.93,"Dog-Lion","Aug",2016,0,0,"Hot Dry","Cold Dry",8
"739",777,"Fiji","SaF03_4","Fiji","SaF03","Dog 12","Lion 10","Dog","Lion","Fiji-SaF03",0,2016,10,"2016-10","Dry","2016 Dry 3",-0.8,-0.91,-1.03,0.13,0.03,0,-4.2632564145606e-14,1.4210854715202e-14,884.63,486.18,"Dog-Lion","Oct",2016,12.125,0,"Hot Dry","Hot Dry",10
"740",778,"Fiji","SaF08_3","Fiji","SaF08","Dog 12","Lion 13","Dog","Lion","Fiji-SaF08",0,2016,10,"2016-10","Dry","2016 Dry 3",-0.8,-0.91,-1.03,0.13,0.03,0,-4.2632564145606e-14,1.4210854715202e-14,884.63,486.18,"Dog-Lion","Oct",2016,12.125,0,"Hot Dry","Hot Dry",10
"741",779,"Buzz","Thaba","Buzz","Thaba","Lion 1","Leopard 8","Lion","Leopard","Buzz-Thaba",0,2016,12,"2016-12","Wet","2017 Wet 1",0.32,-0.03,-0.04,0.34,0.16,108.52,139.02,139.02,845.95,532.25,"Leopard-Lion","Dec",2016,126.070769230769,0,"Wet","Hot Wet",12
"742",780,"Buzz","Goose2","Buzz","Goose","Lion 1","Leopard 3","Lion","Leopard","Buzz-Goose",0.0462263195379221,2016,12,"2016-12","Wet","2017 Wet 1",0.32,-0.03,-0.04,0.34,0.16,108.52,139.02,139.02,845.95,532.25,"Leopard-Lion","Dec",2016,126.070769230769,1,"Wet","Hot Wet",12
"743",781,"Buzz","Molelo","Buzz","Molelo","Lion 1","Leopard 4","Lion","Leopard","Buzz-Molelo",0,2016,12,"2016-12","Wet","2017 Wet 1",0.32,-0.03,-0.04,0.34,0.16,108.52,139.02,139.02,845.95,532.25,"Leopard-Lion","Dec",2016,126.070769230769,0,"Wet","Hot Wet",12
"744",782,"Goose2","SaF03_4","Goose","SaF03","Leopard 3","Lion 10","Leopard","Lion","Goose-SaF03",0,2017,5,"2017-05","Wet","2017 Wet 1",1.03,0.46,1.25,1.01,1.02,0,120,727.52,1246.95,758.02,"Leopard-Lion","May",2017,0,0,"Cold Dry","Cold Wet",5
"745",783,"Goose2","SaF08_3","Goose","SaF08","Leopard 3","Lion 13","Leopard","Lion","Goose-SaF08",0,2017,5,"2017-05","Wet","2017 Wet 1",1.03,0.46,1.25,1.01,1.02,0,120,727.52,1246.95,758.02,"Leopard-Lion","May",2017,0,0,"Cold Dry","Cold Wet",5
"746",784,"Molelo","SaF03_4","Molelo","SaF03","Leopard 4","Lion 10","Leopard","Lion","Molelo-SaF03",0,2016,12,"2016-12","Wet","2017 Wet 1",0.32,-0.03,-0.04,0.34,0.16,108.52,139.02,139.02,845.95,532.25,"Leopard-Lion","Dec",2016,126.070769230769,0,"Wet","Hot Wet",12
"747",785,"Molelo","SaF08_3","Molelo","SaF08","Leopard 4","Lion 13","Leopard","Lion","Molelo-SaF08",0,2016,12,"2016-12","Wet","2017 Wet 1",0.32,-0.03,-0.04,0.34,0.16,108.52,139.02,139.02,845.95,532.25,"Leopard-Lion","Dec",2016,126.070769230769,0,"Wet","Hot Wet",12
"748",786,"SaF03_4","Thaba","SaF03","Thaba","Lion 10","Leopard 8","Lion","Leopard","SaF03-Thaba",0.0397972347766981,2016,12,"2016-12","Wet","2017 Wet 1",0.32,-0.03,-0.04,0.34,0.16,108.52,139.02,139.02,845.95,532.25,"Leopard-Lion","Dec",2016,126.070769230769,1,"Wet","Hot Wet",12
"749",787,"SaF08_3","Thaba","SaF08","Thaba","Lion 13","Leopard 8","Lion","Leopard","SaF08-Thaba",0,2016,12,"2016-12","Wet","2017 Wet 1",0.32,-0.03,-0.04,0.34,0.16,108.52,139.02,139.02,845.95,532.25,"Leopard-Lion","Dec",2016,126.070769230769,0,"Wet","Hot Wet",12
"750",788,"Buzz","Molelo","Buzz","Molelo","Lion 1","Leopard 4","Lion","Leopard","Buzz-Molelo",0,2017,1,"2017-01","Wet","2017 Wet 2",0.88,0.52,0.42,0.65,0.34,217,356.02,356.02,1015.65,636.2,"Leopard-Lion","Jan",2017,138.971428571429,0,"Wet","Hot Wet",1
"751",789,"Buzz","Thaba","Buzz","Thaba","Lion 1","Leopard 8","Lion","Leopard","Buzz-Thaba",0,2017,1,"2017-01","Wet","2017 Wet 2",0.88,0.52,0.42,0.65,0.34,217,356.02,356.02,1015.65,636.2,"Leopard-Lion","Jan",2017,138.971428571429,0,"Wet","Hot Wet",1
"752",790,"Molelo","SaF03_4","Molelo","SaF03","Leopard 4","Lion 10","Leopard","Lion","Molelo-SaF03",0,2017,1,"2017-01","Wet","2017 Wet 2",0.88,0.52,0.42,0.65,0.34,217,356.02,356.02,1015.65,636.2,"Leopard-Lion","Jan",2017,138.971428571429,0,"Wet","Hot Wet",1
"753",791,"Molelo","SaF08_3","Molelo","SaF08","Leopard 4","Lion 13","Leopard","Lion","Molelo-SaF08",0,2017,1,"2017-01","Wet","2017 Wet 2",0.88,0.52,0.42,0.65,0.34,217,356.02,356.02,1015.65,636.2,"Leopard-Lion","Jan",2017,138.971428571429,0,"Wet","Hot Wet",1
"754",792,"SaF03_4","Thaba","SaF03","Thaba","Lion 10","Leopard 8","Lion","Leopard","SaF03-Thaba",0.0539774055122894,2017,1,"2017-01","Wet","2017 Wet 2",0.88,0.52,0.42,0.65,0.34,217,356.02,356.02,1015.65,636.2,"Leopard-Lion","Jan",2017,138.971428571429,1,"Wet","Hot Wet",1
"755",793,"SaF08_3","Thaba","SaF08","Thaba","Lion 13","Leopard 8","Lion","Leopard","SaF08-Thaba",0,2017,1,"2017-01","Wet","2017 Wet 2",0.88,0.52,0.42,0.65,0.34,217,356.02,356.02,1015.65,636.2,"Leopard-Lion","Jan",2017,138.971428571429,0,"Wet","Hot Wet",1
"756",794,"Buzz","Molelo","Buzz","Molelo","Lion 1","Leopard 4","Lion","Leopard","Buzz-Molelo",0,2017,2,"2017-02","Wet","2017 Wet 3",1.61,1.42,1.11,1.37,0.65,282,607.52,638.02,1280.65,868.45,"Leopard-Lion","Feb",2017,97.4785714285714,0,"Wet","Hot Wet",2
"757",795,"Buzz","Thaba","Buzz","Thaba","Lion 1","Leopard 8","Lion","Leopard","Buzz-Thaba",0,2017,2,"2017-02","Wet","2017 Wet 3",1.61,1.42,1.11,1.37,0.65,282,607.52,638.02,1280.65,868.45,"Leopard-Lion","Feb",2017,97.4785714285714,0,"Wet","Hot Wet",2
"758",796,"Molelo","SaF03_4","Molelo","SaF03","Leopard 4","Lion 10","Leopard","Lion","Molelo-SaF03",0,2017,2,"2017-02","Wet","2017 Wet 3",1.61,1.42,1.11,1.37,0.65,282,607.52,638.02,1280.65,868.45,"Leopard-Lion","Feb",2017,97.4785714285714,0,"Wet","Hot Wet",2
"759",797,"Molelo","SaF08_3","Molelo","SaF08","Leopard 4","Lion 13","Leopard","Lion","Molelo-SaF08",0.0678006846843146,2017,2,"2017-02","Wet","2017 Wet 3",1.61,1.42,1.11,1.37,0.65,282,607.52,638.02,1280.65,868.45,"Leopard-Lion","Feb",2017,97.4785714285714,1,"Wet","Hot Wet",2
"760",798,"SaF03_4","Thaba","SaF03","Thaba","Lion 10","Leopard 8","Lion","Leopard","SaF03-Thaba",0.036656230279737,2017,2,"2017-02","Wet","2017 Wet 3",1.61,1.42,1.11,1.37,0.65,282,607.52,638.02,1280.65,868.45,"Leopard-Lion","Feb",2017,97.4785714285714,1,"Wet","Hot Wet",2
"761",799,"SaF08_3","Thaba","SaF08","Thaba","Lion 13","Leopard 8","Lion","Leopard","SaF08-Thaba",0,2017,2,"2017-02","Wet","2017 Wet 3",1.61,1.42,1.11,1.37,0.65,282,607.52,638.02,1280.65,868.45,"Leopard-Lion","Feb",2017,97.4785714285714,0,"Wet","Hot Wet",2
"762",800,"Molelo","SaF03_4","Molelo","SaF03","Leopard 4","Lion 10","Leopard","Lion","Molelo-SaF03",0,2017,3,"2017-03","Wet","2017 Wet 4",0.38,1.14,1.02,1.02,1.37,88,587,726.02,1262.15,768.07,"Leopard-Lion","Mar",2017,94.0271428571429,0,"Wet","Cold Wet",3
"763",801,"Molelo","SaF08_3","Molelo","SaF08","Leopard 4","Lion 13","Leopard","Lion","Molelo-SaF08",0,2017,3,"2017-03","Wet","2017 Wet 4",0.38,1.14,1.02,1.02,1.37,88,587,726.02,1262.15,768.07,"Leopard-Lion","Mar",2017,94.0271428571429,0,"Wet","Cold Wet",3
"764",802,"SaF03_4","Thaba","SaF03","Thaba","Lion 10","Leopard 8","Lion","Leopard","SaF03-Thaba",0,2017,3,"2017-03","Wet","2017 Wet 4",0.38,1.14,1.02,1.02,1.37,88,587,726.02,1262.15,768.07,"Leopard-Lion","Mar",2017,94.0271428571429,0,"Wet","Cold Wet",3
"765",803,"SaF08_3","Thaba","SaF08","Thaba","Lion 13","Leopard 8","Lion","Leopard","SaF08-Thaba",0,2017,3,"2017-03","Wet","2017 Wet 4",0.38,1.14,1.02,1.02,1.37,88,587,726.02,1262.15,768.07,"Leopard-Lion","Mar",2017,94.0271428571429,0,"Wet","Cold Wet",3
"766",804,"Buzz","Molelo","Buzz","Molelo","Lion 1","Leopard 4","Lion","Leopard","Buzz-Molelo",0,2017,4,"2017-04","Wet","2017 Wet 5",0.79,1.22,1.1,1.01,1.02,32,402,758.02,1246.95,758.02,"Leopard-Lion","Apr",2017,30.75,0,"Cold Dry","Cold Wet",4
"767",805,"Buzz","Thaba","Buzz","Thaba","Lion 1","Leopard 8","Lion","Leopard","Buzz-Thaba",0,2017,4,"2017-04","Wet","2017 Wet 5",0.79,1.22,1.1,1.01,1.02,32,402,758.02,1246.95,758.02,"Leopard-Lion","Apr",2017,30.75,0,"Cold Dry","Cold Wet",4
"768",806,"Molelo","SaF03_4","Molelo","SaF03","Leopard 4","Lion 10","Leopard","Lion","Molelo-SaF03",0,2017,4,"2017-04","Wet","2017 Wet 5",0.79,1.22,1.1,1.01,1.02,32,402,758.02,1246.95,758.02,"Leopard-Lion","Apr",2017,30.75,0,"Cold Dry","Cold Wet",4
"769",807,"Molelo","SaF08_3","Molelo","SaF08","Leopard 4","Lion 13","Leopard","Lion","Molelo-SaF08",0,2017,4,"2017-04","Wet","2017 Wet 5",0.79,1.22,1.1,1.01,1.02,32,402,758.02,1246.95,758.02,"Leopard-Lion","Apr",2017,30.75,0,"Cold Dry","Cold Wet",4
"770",808,"SaF03_4","Thaba","SaF03","Thaba","Lion 10","Leopard 8","Lion","Leopard","SaF03-Thaba",0.103114215596645,2017,4,"2017-04","Wet","2017 Wet 5",0.79,1.22,1.1,1.01,1.02,32,402,758.02,1246.95,758.02,"Leopard-Lion","Apr",2017,30.75,1,"Cold Dry","Cold Wet",4
"771",809,"SaF08_3","Thaba","SaF08","Thaba","Lion 13","Leopard 8","Lion","Leopard","SaF08-Thaba",0,2017,4,"2017-04","Wet","2017 Wet 5",0.79,1.22,1.1,1.01,1.02,32,402,758.02,1246.95,758.02,"Leopard-Lion","Apr",2017,30.75,0,"Cold Dry","Cold Wet",4
"772",810,"Molelo","SaF03_4","Molelo","SaF03","Leopard 4","Lion 10","Leopard","Lion","Molelo-SaF03",0,2017,5,"2017-05","Wet","2017 Wet 6",1.03,0.46,1.25,1.01,1.01,0,120,727.52,1246.95,758.02,"Leopard-Lion","May",2017,0,0,"Cold Dry","Cold Wet",5
"773",811,"Molelo","SaF08_3","Molelo","SaF08","Leopard 4","Lion 13","Leopard","Lion","Molelo-SaF08",0,2017,5,"2017-05","Wet","2017 Wet 6",1.03,0.46,1.25,1.01,1.01,0,120,727.52,1246.95,758.02,"Leopard-Lion","May",2017,0,0,"Cold Dry","Cold Wet",5
"774",812,"SaF03_4","Thaba","SaF03","Thaba","Lion 10","Leopard 8","Lion","Leopard","SaF03-Thaba",0,2017,5,"2017-05","Wet","2017 Wet 6",1.03,0.46,1.25,1.01,1.01,0,120,727.52,1246.95,758.02,"Leopard-Lion","May",2017,0,0,"Cold Dry","Cold Wet",5
"775",813,"SaF08_3","Thaba","SaF08","Thaba","Lion 13","Leopard 8","Lion","Leopard","SaF08-Thaba",0,2017,5,"2017-05","Wet","2017 Wet 6",1.03,0.46,1.25,1.01,1.01,0,120,727.52,1246.95,758.02,"Leopard-Lion","May",2017,0,0,"Cold Dry","Cold Wet",5
"776",814,"Goose2","SaF08_3","Goose","SaF08","Leopard 3","Lion 13","Leopard","Lion","Goose-SaF08",0,2017,6,"2017-06","Dry","2017 Dry 1",1.17,0.62,1.12,1.02,1.01,0,32,619,1246.95,758.02,"Leopard-Lion","Jun",2017,6.53571428571429,0,"Cold Dry","Cold Dry",6
"777",815,"Goose2","SaF03_4","Goose","SaF03","Leopard 3","Lion 10","Leopard","Lion","Goose-SaF03",0,2017,6,"2017-06","Dry","2017 Dry 1",1.17,0.62,1.12,1.02,1.01,0,32,619,1246.95,758.02,"Leopard-Lion","Jun",2017,6.53571428571429,0,"Cold Dry","Cold Dry",6
"778",816,"Molelo","SaF03_4","Molelo","SaF03","Leopard 4","Lion 10","Leopard","Lion","Molelo-SaF03",0,2017,6,"2017-06","Dry","2017 Dry 1",1.17,0.62,1.12,1.02,1.01,0,32,619,1246.95,758.02,"Leopard-Lion","Jun",2017,6.53571428571429,0,"Cold Dry","Cold Dry",6
"779",817,"Molelo","SaF08_3","Molelo","SaF08","Leopard 4","Lion 13","Leopard","Lion","Molelo-SaF08",0,2017,6,"2017-06","Dry","2017 Dry 1",1.17,0.62,1.12,1.02,1.01,0,32,619,1246.95,758.02,"Leopard-Lion","Jun",2017,6.53571428571429,0,"Cold Dry","Cold Dry",6
"780",818,"Pavarotti","SaF03_4","Pavarotti","SaF03","Leopard 5","Lion 10","Leopard","Lion","Pavarotti-SaF03",0.0615846876851923,2017,7,"2017-07","Dry","2017 Dry 1",0,0.7,1.17,1.02,1.02,0,0,402,1246.95,758.02,"Leopard-Lion","Jul",2017,0,1,"Cold Dry","Cold Dry",7
"781",819,"Pavarotti","SaF08_3","Pavarotti","SaF08","Leopard 5","Lion 13","Leopard","Lion","Pavarotti-SaF08",0,2017,7,"2017-07","Dry","2017 Dry 1",0,0.7,1.17,1.02,1.02,0,0,402,1246.95,758.02,"Leopard-Lion","Jul",2017,0,0,"Cold Dry","Cold Dry",7
"782",820,"Rolo","SaF08_3","Rolo","SaF08","Leopard 6","Lion 13","Leopard","Lion","Rolo-SaF08",0,2017,7,"2017-07","Dry","2017 Dry 1",0,0.7,1.17,1.02,1.01,0,0,402,1246.95,758.02,"Leopard-Lion","Jul",2017,0,0,"Cold Dry","Cold Dry",7
"783",821,"Rolo","SaF03_4","Rolo","SaF03","Leopard 6","Lion 10","Leopard","Lion","Rolo-SaF03",0,2017,7,"2017-07","Dry","2017 Dry 1",0,0.7,1.17,1.02,1.01,0,0,402,1246.95,758.02,"Leopard-Lion","Jul",2017,0,0,"Cold Dry","Cold Dry",7
"784",822,"RraMowa","SaF08_3","RraMowa","SaF08","Leopard 7","Lion 13","Leopard","Lion","RraMowa-SaF08",0,2017,7,"2017-07","Dry","2017 Dry 1",0,0.7,1.17,1.02,1.02,0,0,402,1246.95,758.02,"Leopard-Lion","Jul",2017,0,0,"Cold Dry","Cold Dry",7
"785",823,"RraMowa","SaF03_4","RraMowa","SaF03","Leopard 7","Lion 10","Leopard","Lion","RraMowa-SaF03",0.086991395590071,2017,7,"2017-07","Dry","2017 Dry 1",0,0.7,1.17,1.02,1.02,0,0,402,1246.95,758.02,"Leopard-Lion","Jul",2017,0,1,"Cold Dry","Cold Dry",7
"786",824,"SaF03_4","Thaba","SaF03","Thaba","Lion 10","Leopard 8","Lion","Leopard","SaF03-Thaba",0,2017,6,"2017-06","Dry","2017 Dry 1",1.17,0.62,1.12,1.02,1.01,0,32,619,1246.95,758.02,"Leopard-Lion","Jun",2017,6.53571428571429,0,"Cold Dry","Cold Dry",6
"787",825,"SaF08_3","Thaba","SaF08","Thaba","Lion 13","Leopard 8","Lion","Leopard","SaF08-Thaba",0,2017,6,"2017-06","Dry","2017 Dry 1",1.17,0.62,1.12,1.02,1.01,0,32,619,1246.95,758.02,"Leopard-Lion","Jun",2017,6.53571428571429,0,"Cold Dry","Cold Dry",6
"788",826,"Goose2","SaF08_3","Goose","SaF08","Leopard 3","Lion 13","Leopard","Lion","Goose-SaF08",0,2017,7,"2017-07","Dry","2017 Dry 2",0,0.7,1.17,1.02,1.02,0,0,402,1246.95,758.02,"Leopard-Lion","Jul",2017,0,0,"Cold Dry","Cold Dry",7
"789",827,"Goose2","SaF03_4","Goose","SaF03","Leopard 3","Lion 10","Leopard","Lion","Goose-SaF03",0.0265786862482416,2017,7,"2017-07","Dry","2017 Dry 2",0,0.7,1.17,1.02,1.02,0,0,402,1246.95,758.02,"Leopard-Lion","Jul",2017,0,1,"Cold Dry","Cold Dry",7
"790",828,"Pavarotti","SaF03_4","Pavarotti","SaF03","Leopard 5","Lion 10","Leopard","Lion","Pavarotti-SaF03",0.0126527169027509,2017,8,"2017-08","Dry","2017 Dry 2",0,1.17,0.42,1.02,1.02,0,0,120,1246.95,758.02,"Leopard-Lion","Aug",2017,0,1,"Hot Dry","Cold Dry",8
